StationCode,RT_RO_Other,DATE,MONTH,YEAR,PERIOD,LAT,LON,SC_COUNTY,StationDepth_m,CHANNEL_WIDTH_m,CHANNEL_WIDTH_log,YSIb_DO_mgL,Logger_DO_min,Logger_DO_mean,Logger_DO_max,Logger_DO_range,YSIb_Salinity,Logger_Salin_min,Logger_Salin_mean,Logger_Salin_max,Logger_Salin_range,YSIb_Temp,Logger_Temp_min,Logger_Temp_mean,Logger_Temp_max,Logger_Temp_range,Logger_pH_min,Logger_pH_mean,Logger_pH_max,Logger_pH_range,TOC_Water_DHEC,Chl_a_DHEC,SecchiDepth_m,TOC_sediment,SiltClay,Entero_DHEC,LOG_ENTERO,FecalColiform_DHEC,LOG_FC,Met_Total,PAH_Total,PCB_Total,DDT_Total,PBDE_Total,ERMQ_DDT_tot,ERMQ_met,ERMQ_PAH_13,ERMQ_PAH_tot,ERMQ_PCB_tot,ERMQ_ALL,trawl_SP_RICH,trawl_ABUNDANCE,trawl_SIMPSON_INDEX,benth_SP_RICH,benth_ABUNDANCE,benth_SIMPSON_INDEX,BIBI,AMBI,MAMBI,benth_SENSC_ABUND,benth_SENSC_relABUND,benth_TCSENS_ABUND,benth_TCSENS_relABUND
RO09369,OpenWater,7/22/09,7,2009,2009-2018,32.1499,-80.85226,Beaufort,4.3,768,6.643789733,5.03,,,,0,32.5,15.4,25.65,32.75,17.35,29.1,22.77,23.29,23.96,1.19,7.33,7.68,7.98,0.65,3,8.84,1,0.145000003,7.820941925,0,0,0,0,23.82226372,2.969850063,1.432405949,0.038750999,0,0.000840586,0.0142,4.48E-05,6.63E-05,0.007957811,0.005122347,4,7,0.693877551,42,292,0.869718369,4.5,2.61,,112,38.36,71,24.32
RT09094,TidalCreek,7/28/09,7,2009,2009-2018,32.47528,-80.61646,Beaufort,3.9,215,5.370638028,2.97,2.57,4.46,5.82,3.25,29.9,28.66,29.45,30.19,1.53,28.8,28.45,30.15,32.28,3.83,7.3,7.42,7.52,0.22,5.400000095,7.93,0.3,3.410000086,88.15985107,10,1,17,1.230448921,136.9653625,15.23667908,2.677690029,0.575803995,0.084559001,0.01249033,0.0809,0.000229814,0.00120586,0.01487606,0.02822345,21,317,0.302023107,10,153,0.409927806,2,3,0.299644508,0,0,17,11.11
RT09090,TidalCreek,7/28/09,7,2009,2009-2018,32.61712,-80.6825,Beaufort,1.2,112,4.718498871,3.37,3.18,3.55,3.8,0.62,13.4,10.41,14.47,18.77,8.36,29.8,29.81,30.26,30.62,0.81,6.97,7.09,7.19,0.22,13,5.8,0.6,1.814999998,71.06572723,31,1.491361694,4,0.602059991,76.18838501,6.172935009,0.49021998,0.068085998,0,0.00147692,0.0405,9.31E-05,0.009704032,0.002723444,0.01371773,2,2,0.5,9,385,0.521036784,3.5,1.731,0.360967924,47,12.21,1,0.26
RO09362,OpenWater,7/28/09,7,2009,2009-2018,32.4743,-80.54867,Beaufort,3.5,558,6.324358962,4.32,4.36,4.96,5.98,1.62,29.1,29.18,29.58,30.35,1.17,29.3,29.41,30.01,31.08,1.67,7.4,7.45,7.53,0.13,5.5,5.76,0.6,0.499999985,15.29216766,0,0,2,0.301029996,47.43255997,6.788221836,1.431818962,0,0,0,0.0256,0.000102387,0.000424149,0.00795455,0.008911621,6,12,0.611111111,43,446,0.897461439,4.5,2.82,,87,19.51,10,2.24
RO09367,OpenWater,7/28/09,7,2009,2009-2018,32.53297,-80.57851,Beaufort,5.8,860,6.756932389,3.57,3.63,4.27,6.53,2.9,27.1,26.21,27.51,28.7,2.49,29.5,27.77,30,30.61,2.84,7.17,7.41,7.48,0.31,7.599999905,4.92,0.6,0.305000007,7.01367712,10,1,0,0,28.01740456,0,0.564625025,0.023581,0,0.000511518,0.018,0,0,0.003136806,0.00614072,11,17,0.823529412,21,837,0.695249147,4,3.213,0.393589941,110,13.14,237,28.32
RT09098,TidalCreek,7/29/09,7,2009,2009-2018,32.28956,-80.56301,Beaufort,5.6,43,3.761200116,2.2,2.4,4.8,6.67,4.27,36.1,29.26,33.61,36.79,7.53,28.5,27.02,28.8,30.07,3.05,7.27,7.64,7.92,0.65,2.799999952,7.72,0.7,1.234999955,28.7507,10,1,2,0.301029996,45.08150864,3.000547886,0.96922797,0,0,0,0.0258,4.53E-05,0.00034301,0.0053846,0.008839117,8,17,0.816608997,38,567,0.707476424,3.5,2.789,0.46368982,9,1.59,21,3.7
RT09114,TidalCreek,7/29/09,7,2009,2009-2018,32.31788,-80.51867,Beaufort,4.6,78,4.356708827,3.86,0.26,3.61,7.07,6.81,35.9,34.88,35.55,36.41,1.53,29.8,28.69,29.61,30.41,1.72,7.32,7.58,7.95,0.63,3.099999905,5.7,1,0.244999997,6.998040676,0,0,0,0,31.47647285,0,0.631380975,0.112039998,0,0.002430369,0.0171,0,0,0.003507672,0.005937323,3,6,0.611111111,44,560,0.851367734,5,3.419,0.539635579,133,23.75,235,41.96
RO09374,OpenWater,7/29/09,7,2009,2009-2018,32.2905,-80.579,Beaufort,7.6,890,6.791221463,4.92,5.19,6.06,6.94,1.75,35.3,25.86,33.17,35.49,9.63,29.2,28.24,28.73,29.25,1.01,7.81,7.91,7.99,0.18,2.400000095,5.2,0.8,0.080000002,2.474303722,0,0,2,0.301029996,19.70340347,0,0.637127995,0,0,0,0.0151,0,0,0.0035396,0.005189796,3,8,0.46875,16,45,0.863209877,3.5,1.143,0.495279765,5,11.11,0,0
RO09366,OpenWater,7/29/09,7,2009,2009-2018,32.28147,-80.70106,Beaufort,9.4,5188,8.554103545,5.42,5.94,6.23,6.45,0.51,33.5,33.41,33.77,34.13,0.72,29.2,28.83,28.97,29.1,0.27,7.84,7.86,7.9,0.06,2.900000095,4.22,2,0.039999999,2.330872536,0,0,0,0,13.27000809,0,0.337357014,0,0,0,0.0095,0,0,0.001874206,0.003259621,2,2,0.5,14,116,0.71289225,3,3.084,,5,4.31,0,0
RT09103,TidalCreek,8/4/09,8,2009,2009-2018,32.5563,-80.35126,Charleston,3.7,154,5.036952602,3.84,3.66,4.33,5.41,1.75,29.5,28.65,29.25,29.72,1.07,29.8,29.74,30.33,30.91,1.17,7.39,7.46,7.56,0.17,18,16.6,0.7,2.24000001,61.32979584,0,0,0,0,93.90435791,10.18325806,2.126927137,0.606962979,0,0.01316623,0.0545,0.000153594,0.000869014,0.01181626,0.01972085,19,153,0.657268572,16,78,0.848981306,4,2.507,0.424710321,5,6.41,8,10.26
RT09099,TidalCreek,8/4/09,8,2009,2009-2018,32.40449,-80.46832,Beaufort,2.7,85,4.442651256,2.6,2.72,3.99,5.97,3.25,33.5,31.45,33.15,34.51,3.06,28.5,28.5,29.03,29.54,1.04,7.3,7.52,7.79,0.49,11,4.79,1,0.699999988,21.5160656,10,1,0,0,52.51652145,8.402690887,1.097337961,0.076181002,0,0.001652516,0.0274,0.000126737,0.000465003,0.006096322,0.009510125,15,36,0.831790123,18,66,0.881344307,3.5,2.361,0.48746759,2,3.03,11,16.67
RO09371,OpenWater,8/4/09,8,2009,2009-2018,32.45694,-80.44892,Beaufort,4.9,6694,8.808966882,5.41,5.53,5.88,6.89,1.36,29,28.79,30.36,32.61,3.82,29.4,23.34,23.52,23.89,0.55,7.54,7.66,7.86,0.32,19,5.9,0.6,0.355000004,34.54364395,0,0,0,0,50.55783463,2.851315022,0.691218972,0.025826,0.041017,0.000560217,0.0278,4.30E-05,0.003614654,0.003840105,0.009469447,12,181,0.595647264,19,39,0.920379839,4,1.839,0.521179898,5,12.82,0,0
RT09110,TidalCreek,8/4/09,8,2009,2009-2018,32.4861,-80.53845,Beaufort,2.7,45,3.80666249,4,2.94,4.35,5.75,2.81,28.8,28.27,28.91,29.62,1.35,29.1,28.83,29.79,31.13,2.3,7.18,7.37,7.57,0.39,4.300000191,7.95,0.7,0.594999999,17.63144493,0,0,13,1.113943352,42.13715744,0,0.775245965,0.015231,0,0.000330391,0.0249,0,0.000483869,0.004306922,0.008494688,6,15,0.737777778,19,114,0.535202443,3,0.908,0.462535054,4,3.51,8,7.02
RO09359,OpenWater,8/5/09,8,2009,2009-2018,32.58776,-80.2181,Charleston,11.3,1130,7.029972912,4.34,4.6,5.36,6.4,1.8,30.8,31.28,33.24,35.69,4.41,29.7,28.97,29.45,29.95,0.98,7.63,7.8,7.99,0.36,3,5.59,0.6,0.625,22.83744812,0,0,2,0.301029996,57.42345428,0,1.57329607,0.028252,0,0.000612842,0.0391,0,0.00643905,0.008740534,0.01340956,7,22,0.648760331,14,88,0.751216874,3,2.515,,2,2.27,0,0
RT09111,TidalCreek,8/5/09,8,2009,2009-2018,32.70542,-80.07915,Charleston,2.7,166,5.111987788,5.06,4.11,5.04,6.36,2.25,26.3,26.54,26.77,26.96,0.42,31.3,30.32,31.08,31.97,1.65,7.4,7.47,7.58,0.18,6.400000095,12.37,0.5,0.145,6.416719437,0,0,8,0.903089987,23.63567924,0,0.428265989,0.181446999,0,0.003935944,0.0122,0,0,0.002379256,0.004532629,7,42,0.396825397,11,108,0.736328125,3.5,3.047,0.347876647,11,10.19,53,49.07
RT09091,TidalCreek,8/5/09,8,2009,2009-2018,32.5569,-80.2166,Charleston,1,57,4.043051268,2.53,2.08,3.84,6.4,4.32,29.7,31.47,32.23,34.9,3.43,29.6,28.67,29.61,31.25,2.58,7.31,7.48,7.96,0.65,4.900000095,12.63,0.5,0.905000001,5.766624451,31,1.491361694,8,0.903089987,24.62167931,0,0.244010001,0.018301001,0,0.000396985,0.0118,0,0,0.001355611,0.004011277,13,25,0.8096,24,274,0.729752379,3.5,3.536,0.383706013,34,12.41,155,56.57
RO09363,OpenWater,8/11/09,8,2009,2009-2018,32.79151,-79.97076,Charleston,7.6,547,6.304448802,4.97,4.98,5.56,6.56,1.58,25.3,21.96,25,27.08,5.12,30,29.42,30.04,31.08,1.66,7.56,7.7,7.85,0.29,5,13.7,0.6,3.225000024,87.76029968,0,0,110,2.041392685,,,,,,,,,,,,8,29,0.411414982,7,11,0.826446281,2,2.182,0.346039685,0,0,1,9.09
RO09372,OpenWater,8/11/09,8,2009,2009-2018,32.94911,-79.91803,Berkeley,5.5,222,5.402677382,4.85,3.6,4.34,5.11,1.51,14.2,8.38,13.89,17.05,8.67,30.1,29.83,30.09,30.55,0.72,7.3,7.46,7.57,0.27,4,4.02,1.2,5.810000181,85.87168884,0,0,23,1.361727836,147.6567078,600.9385376,5.173282146,0.751763999,0.114013001,0.01630725,0.0773,0.02671998,0.02012752,0.02874046,0.04282155,4,35,0.107755102,4,15,0.435555556,1.5,3.8,0.201380622,0,0,11,73.33
RO09368,OpenWater,8/11/09,8,2009,2009-2018,32.79369,-79.92544,Charleston,5.2,1754,7.469654173,5,5.11,5.69,6.64,1.53,26,24.01,28.42,31.59,7.58,29.5,28.87,29.33,29.85,0.98,7.83,7.9,7.95,0.12,3.5,5.17,2,0.474999994,13.55948734,479,2.680335513,110,2.041392685,52.14159393,137.2832184,1.861148953,0.055555999,0,0.001205119,0.0289,0.008660837,0.004989617,0.01033972,0.01479457,11,19,0.797783934,51,277,0.922191808,4.5,1.466,,32,11.55,2,0.72
RT09100,TidalCreek,8/11/09,8,2009,2009-2018,32.68759,-79.90057,Charleston,2.4,91,4.510859507,5.27,4.16,5.63,6.89,2.73,35.4,35.81,36.06,36.35,0.54,30.9,28.67,30.38,32.07,3.4,7.53,7.72,8.03,0.5,2.900000095,5.64,0.6,0.429999992,17.00504303,0,0,0,0,37.92712784,5.013597012,0.921034038,0.024619,0,0.000534035,0.0212,7.56E-05,0.000111931,0.005116856,0.007333972,6,13,0.733727811,10,44,0.767561983,3,0.355,0.479781744,10,22.73,0,0
RT09108,TidalCreek,8/12/09,8,2009,2009-2018,32.91291,-79.64095,Charleston,2.7,81,4.394449155,5.03,1.35,3.86,6.1,4.75,36.8,37.02,37.93,38.51,1.49,31.3,28.62,30.49,32.96,4.34,7.23,7.53,7.95,0.72,2.799999952,6.15,0.3,2.465000033,29.07125473,0,0,0,0,76.097229,4.29875803,2.264431953,0.061011001,0,0.001323449,0.0524,0.000064838,0.000395134,0.01258018,0.01808598,8,19,0.786703601,31,346,0.867797057,4,3.035,,57,16.47,86,24.86
RT09092,TidalCreek,8/12/09,8,2009,2009-2018,32.87867,-79.66976,Charleston,2.3,35,3.555348061,5.96,3.28,4.71,5.93,2.65,37.2,29.98,30.85,37.08,7.1,31.6,29.41,30.59,31.58,2.17,7.51,7.62,7.73,0.22,3.200000048,6.05,0.5,0.484999999,10.73876286,10,1,0,0,41.48781967,3.909301996,1.027513027,0.049072001,0,0.001064469,0.0263,5.90E-05,8.73E-05,0.005708406,0.009069819,8,13,0.792899408,38,230,0.83574094,3.5,3.454,,11,4.78,71,30.87
RT10127,TidalCreek,7/13/10,7,2010,2009-2018,32.64669,-79.9937,Charleston,2.4,78,4.356708827,3.91,3.13,4.57,6.03,2.9,35.1,33.96,35.22,36.22,2.26,30.1,29.16,29.91,31.58,2.42,7.29,7.53,7.83,0.54,,8.59,0.4,0.109999999,6.677629948,20,1.301029996,15,1.176091259,37.98213577,78.47356415,1.638828993,0.249574006,0.771431983,0.005413753,0.0372,0.007783615,0.00371382,0.009104606,0.01742916,7,11,0.743801653,30,363,0.719802622,3.5,3.505,0.412172626,84,23.14,217,59.78
RT10132,TidalCreek,7/14/10,7,2010,2009-2018,32.80049,-79.9834,Charleston,2.7,25,3.218875825,,1.49,3.18,4.56,3.07,23.6,21.55,23.56,26.58,5.03,31.3,29.57,30.45,32.65,3.08,6.96,7.18,7.49,0.53,,9.12,0.4,1.194999993,33.72281265,103,2.012837225,70,1.84509804,122.4799652,1076.102661,10.27257729,4.005911827,0,0.08689614,0.0769,0.06016305,0.03900763,0.05706988,0.06862026,16,132,0.612488522,9,40,0.52875,2,4.077,0.240637899,0,0,30,75
RO10388,OpenWater,7/14/10,7,2010,2009-2018,32.88671,-79.87637,Berkeley,2.4,313,5.746203191,3.8,4.65,5.98,7.75,3.1,23.4,19.28,20.53,22.02,2.74,30.1,30.11,30.62,31.16,1.05,7.35,7.58,7.9,0.55,,6.2,0.6,0.340000004,9.036468506,0,0,17,1.230448921,40.90005493,324.5644836,5.100667953,0.528769016,0.795275986,0.01147004,0.0191,0.01793751,0.01000932,0.02833704,0.01794922,10,31,0.813735692,22,459,0.603015238,3,3.713,,13,2.83,13,2.83
RO10379,OpenWater,7/20/10,7,2010,2009-2018,32.6693,-80.12375,Charleston,3.7,131,4.875197323,3.62,4.15,4.87,5.7,1.55,33.1,33.2,33.56,33.97,0.77,30.9,31.09,31.63,32.1,1.01,7.58,7.69,7.76,0.18,,9.95,0.4,1.525000036,47.49816895,20,1.301029996,4,0.602059991,97.868927,116.6260757,2.287703037,1.679409981,1.047029972,0.03642972,0.0474,0.0107797,0.005499621,0.01270946,0.02533802,17,124,0.582206035,49,320,0.943521947,4,1.495,0.710471242,21,6.56,9,2.81
RO10391,OpenWater,7/20/10,7,2010,2009-2018,32.60892,-80.29443,Charleston,1.8,298,5.697093487,4.43,4.01,5.11,5.9,1.89,32.8,32.05,32.92,34.4,2.35,31.1,29.94,30.91,31.43,1.49,7.36,7.49,7.64,0.28,,10.45,0.6,0.474999994,14.02846909,0,0,17,1.230448921,47.61473083,89.77783966,1.860705972,0.558520019,0.870371997,0.0121154,0.0243,0.008800593,0.004361489,0.01033725,0.01426879,7,28,0.714285714,24,94,0.914818821,3.5,1.481,0.560620704,3,3.19,5,5.32
RT10123,TidalCreek,7/20/10,7,2010,2009-2018,32.70169,-80.27625,Charleston,1.2,102,4.624972813,3.36,3.69,6.03,7.46,3.77,32.6,32.53,32.88,33.32,0.79,30.5,30.33,31.77,32.62,2.29,7.41,7.5,7.58,0.17,,21.87,,0.240000002,9.583490372,36,1.556302501,15,1.176091259,34.53171921,9.681631088,0.396559,0.756942034,0,0.01641957,0.0347,0.000420767,0.000216146,0.002203105,0.01331746,15,292,0.609612498,8,263,0.16840935,2,4.294,0.158517857,2,0.76,237,90.11
RO10375,OpenWater,7/21/10,7,2010,2009-2018,32.52394,-80.35958,Charleston,4.3,350,5.857933154,5.16,5.88,6.72,7.44,1.56,34.1,32.52,33.72,34.5,1.98,30.2,23.74,24.21,24.78,1.04,7.63,7.79,7.91,0.28,,8.35,1,0.060000001,2.667576075,10,1,17,1.230448921,20.5824585,71.85031128,1.417448997,0.228505999,0.706322968,0.004956746,0.0324,0.00712667,0.003400369,0.007874717,0.01536719,5,11,0.644628099,30,270,0.773005248,3,0.514,,11,4.07,4,1.48
RT10139,TidalCreek,7/21/10,7,2010,2009-2018,32.62321,-80.3243,Charleston,2,53,3.970291914,3.22,3.3,4.29,5.3,2,31.9,30.74,31.65,32.66,1.92,30.3,30.08,30.94,31.59,1.51,7.26,7.42,7.57,0.31,,20.88,0.4,0.915000021,14.54111767,0,0,6,0.77815125,50.65084839,3.871678114,0.229046002,0.364894003,0,0.007915271,0.0429,5.84E-05,0.000756842,0.001272478,0.01509226,11,92,0.700850662,12,277,0.529668137,3.5,3.824,0.280197754,39,14.08,222,80.14
RT10119,TidalCreek,7/21/10,7,2010,2009-2018,32.52266,-80.34808,Charleston,2.4,103,4.634728988,2.86,3.03,4.02,5.47,2.44,35.3,34.31,35.14,35.44,1.13,30.4,30.22,30.98,31.47,1.25,7.38,7.56,7.8,0.42,,12.08,0.6,0.267000005,7.903914928,10,1,21,1.322219295,26.79374504,0,0.177902997,0.161227003,0,0.003497332,0.0229,0,0.000228472,0.00098835,0.007807104,18,70,0.868163265,34,365,0.816502512,4,3.468,0.469494381,49,13.42,130,35.62
RO10387,OpenWater,7/27/10,7,2010,2009-2018,32.50706,-80.44339,Colleton,4,187,5.231108617,4.57,3.74,4.96,5.88,2.14,32.3,30.85,32.37,34.02,3.17,31.7,30.74,31.44,32.55,1.81,7.44,7.66,7.83,0.39,,13.07,0.4,0.430000007,10.9180975,0,0,0,0,43.94973373,0,0.196268007,0.020880001,0,0.000452928,0.042,0,0.000232917,0.001090378,0.01405923,18,80,0.7990625,25,148,0.91330456,4,2.309,0.512595245,23,15.54,38,25.68
RO10383,OpenWater,7/27/10,7,2010,2009-2018,32.54392,-80.54202,Beaufort,5.5,699,6.549650742,4.55,4.32,5.14,5.83,1.51,29.7,28.45,30.55,32.12,3.67,31.9,30.97,31.52,33.21,2.24,7.26,7.46,7.63,0.37,,16.27,0.3,0.07,2.975365639,0,0,0,0,17.84236717,74.40592957,1.443912029,0.255616009,0.731446028,0.005544816,0.0268,0.007380156,0.003521316,0.008021734,0.01370143,18,178,0.534465345,16,67,0.870572511,4,0.885,0.535241407,27,40.3,7,10.45
RT10131,TidalCreek,7/27/10,7,2010,2009-2018,32.57909,-80.53391,Colleton,7.6,105,4.65396035,4.03,3.15,4.13,5.23,2.08,29,27.55,29.34,31.24,3.69,32,31.29,31.91,32.74,1.45,7.08,7.25,7.5,0.42,,15.92,0.6,0.055,5.38679409,10,1,0,0,19.005867,0,0.073423997,0,0,0,0.0273,0,0,0.000407911,0.009131303,7,16,0.7578125,,,,1,1.8,0.331671624,,,,
RT10115,TidalCreek,7/28/10,7,2010,2009-2018,32.37324,-80.46038,Beaufort,1.8,56,4.025351691,3.04,2.14,3.56,4.94,2.8,36.8,36.8,36.8,36.8,0,31.6,30.88,31.63,33.08,2.2,7.33,7.46,7.75,0.42,,9.97,0.4,1.229999959,33.42694855,30,1.477121255,2,0.301029996,80.66313934,112.8489914,3.038018942,0.989250004,1.002346993,0.02145879,0.0601,0.01036839,0.005508241,0.01687788,0.0282088,15,49,0.773844232,30,317,0.683966141,3,3.3,0.423520166,14,4.42,170,53.63
RO10390,OpenWater,7/28/10,7,2010,2009-2018,32.42197,-80.57256,Beaufort,1.8,286,5.655991811,4.16,2.68,3.76,5.23,2.55,33.1,32.91,33.25,33.49,0.58,32.5,31.34,31.99,33.11,1.77,7.26,7.37,7.48,0.22,,10.77,0.4,0.525000006,20.45477676,0,0,0,0,60.31430054,90.12989807,1.856876016,0.402233005,0.86977303,0.008725228,0.0294,0.008800773,0.004224144,0.01031598,0.01561354,15,167,0.697694431,26,112,0.870727477,3.5,1.979,0.526918979,5,4.46,10,8.93
RT10129,TidalCreek,8/3/10,8,2010,2009-2018,33.19025,-79.29234,Georgetown,2.7,81,4.394449155,3.95,4.56,6.35,7.57,3.01,17.1,15.5,18.01,20.52,5.02,30.6,29.81,30.66,31.31,1.5,6.92,7.3,7.54,0.62,,19.68,0.6,6.585000038,91.38015747,0,0,110,2.041392685,185.2545624,238.6816559,4.85986805,0.894675016,2.346349955,0.01940727,0.1098,0.02367429,0.01356098,0.02699927,0.05197971,9,52,0.423816568,9,165,0.565883403,1.5,3.762,,0,0,8,4.85
RO10392,OpenWater,8/3/10,8,2010,2009-2018,33.04564,-79.41651,Charleston,4.9,386,5.955837369,4.05,4.11,5.61,6.46,2.35,33.8,35.2,35.58,36.12,0.92,30,29.84,30.86,32.01,2.17,7.59,7.73,7.88,0.29,,10.88,0.7,1.870000005,52.88314438,0,0,0,0,98.82866669,111.2204285,2.21648097,0.430982023,1.093350053,0.009348851,0.0553,0.0110317,0.00820531,0.01231378,0.02559408,10,16,0.859375,36,140,0.866025087,3.5,0.731,0.643333995,5,3.57,1,0.71
RO10380,OpenWater,8/3/10,8,2010,2009-2018,33.28366,-79.26726,Georgetown,1.8,1356,7.212294469,4.92,4.85,5.87,7.73,2.88,8.2,8.04,12.02,19.37,11.33,30,29.97,30.52,31.27,1.3,7.11,7.5,7.9,0.79,,12.35,0.4,0.424999997,16.06781578,41,1.612783857,60,1.77815125,50.45825577,112.5893936,2.414463043,0.368461013,1.106806994,0.007992647,0.0435,0.01116749,0.006007196,0.01341368,0.02174362,6,16,0.4140625,8,30,0.767857143,2,3,0.326967591,0,0,5,16.67
RT10116,TidalCreek,8/4/10,8,2010,2009-2018,32.78719,-79.88676,Charleston,2.7,281,5.638354669,4.49,3.51,5.87,8.22,4.71,27.8,26.28,27.46,28.48,2.2,30.7,29.97,30.97,32.5,2.53,7.59,7.91,8.06,0.47,,7.66,1,3.86500001,94.46488953,15,1.176091259,10,1,201.2754974,1013.014832,2.554123878,0.64192903,0.081514999,0.01392471,0.119,0.04231907,0.03605026,0.01418958,0.06427363,21,80,0.8478125,21,165,0.807658689,3,3.142,0.433951393,13,7.88,56,33.94
RT10124,TidalCreek,8/4/10,8,2010,2009-2018,32.92377,-79.61502,Charleston,0.9,17,2.833213344,4.89,0.49,2.89,6.83,6.34,35.6,36.62,37.19,37.98,1.36,32,30.8,32.05,34.62,3.82,7.26,7.55,7.89,0.63,,23.55,0.5,2.950000048,17.44199181,0,0,0,0,139.2420502,17.83736801,0.294312,0.310660988,0,0.00673885,0.0833,0.000489599,0.000398227,0.001635067,0.02837616,,,,28,306,0.8253125,4,3.867,,42,13.73,62,20.26
RO10376,OpenWater,8/4/10,8,2010,2009-2018,32.93638,-79.62708,Charleston,5.5,169,5.129898715,4.36,4.05,5.23,6.14,2.09,35.1,36.08,36.36,36.6,0.52,31,30.63,31.79,32.7,2.07,7.65,7.88,8.04,0.39,,8.93,0.8,2.680000067,31.4163208,0,0,0,0,99.87003326,0,0.207603008,0.113847002,0,0.002469566,0.0579,0,0,0.00115335,0.01945284,14,68,0.758650519,60,589,0.953473469,5,2.976,,69,11.71,2,0.34
RO10385,OpenWater,8/10/10,8,2010,2009-2018,32.31814,-80.87542,Beaufort,2.7,1259,7.138073034,4.16,3.4,3.86,4.53,1.13,33.3,33,33.69,34.3,1.3,32,31.37,31.74,32.33,0.96,7.35,7.41,7.5,0.15,,7.42,0.4,0.074999999,2.988877773,0,0,2,0.301029996,37.33111191,68.78421021,1.446439981,0.218758002,0.676181018,0.004745293,0.0386,0.00682255,0.003255264,0.008035778,0.01726461,13,136,0.243620242,,,,4,2.722,,,,,
RO10382,OpenWater,8/10/10,8,2010,2009-2018,32.29031,-80.70082,Beaufort,4.9,4961,8.509362612,5.41,5.7,6.17,6.76,1.06,33.9,31.77,34.22,35.45,3.68,31.2,30.97,31.2,31.51,0.54,7.78,7.84,7.92,0.14,,5.12,1,0.079999998,10.34859562,10,1,0,0,25.51849174,73.73897552,1.524616957,0.234515995,0.72489202,0.005087115,0.0324,0.007314002,0.003489752,0.008470094,0.01550495,2,2,0.5,26,145,0.883154771,4,0.549,0.604379298,22,15.17,2,1.38
RT10121,TidalCreek,8/10/10,8,2010,2009-2018,32.32629,-80.83422,Beaufort,2.1,31,3.433987204,4.28,1.52,3.76,5.64,4.12,33.9,22.55,34.42,34.96,12.41,32.6,30.54,32.13,35.46,4.92,7.15,7.38,7.53,0.38,,7.18,0.3,0.36500001,22.84668922,0,0,8,0.903089987,56.02003098,82.25239563,1.722641945,0.412429988,0.805298984,0.008946421,0.0275,0.00813031,0.003884298,0.009570233,0.01454753,20,188,0.38167723,16,103,0.858108924,3.5,2.716,,8,7.77,11,10.68
RT10137,TidalCreek,8/11/10,8,2010,2009-2018,32.20354,-80.85822,Beaufort,1.8,37,3.610917913,5.09,1.86,3.92,5.36,3.5,31.7,29.57,33.29,33.8,4.23,33.1,30.44,31.83,34.35,3.91,7.11,7.35,7.49,0.38,,8.01,0.2,1.769999981,46.82242584,0,0,0,0,101.824791,131.1322174,3.459882975,1.082036018,1.158887029,0.0234715,0.0508,0.01194805,0.006065039,0.01922157,0.025531,28,643,0.236870811,15,42,0.746031746,3,0.988,0.483388234,3,7.14,2,4.76
RO10377,OpenWater,8/11/10,8,2010,2009-2018,32.19968,-80.79745,Beaufort,4,1029,6.936342736,4.25,3.63,4.64,5.72,2.09,31.51,32.09,33.13,34.17,2.08,31.7,30.92,31.59,32.74,1.82,7.5,7.67,7.89,0.39,,7.5,0.5,0.114999998,7.171981335,10,1,0,0,43.05543137,109.9604111,1.613852024,0.243657991,0.753147006,0.005285423,0.0221,0.009870124,0.004549286,0.008965844,0.01348533,12,153,0.41257636,29,156,0.88832,3.5,1.5,,15,9.62,6,3.85
RT10133,TidalCreek,8/11/10,8,2010,2009-2018,32.12564,-80.99716,Jasper,5.5,121,4.795790546,3.2,2.64,3.23,3.81,1.17,24.6,23.94,25.69,28.67,4.73,32.4,30.98,31.76,32.66,1.68,6.97,7.06,7.27,0.3,,7.42,0.3,0.420000002,11.76139641,120,2.079181246,6,0.77815125,37.3330574,2.466923952,0.192802995,0.188812003,0,0.004095705,0.0264,3.72E-05,0.000724775,0.001071128,0.009031634,10,22,0.73553719,16,75,0.807755102,3,2.913,0.406123015,5,6.67,29,38.67
RO10389,OpenWater,8/17/10,8,2010,2009-2018,32.54809,-80.83512,Beaufort,1.2,317,5.758901774,2.83,3.12,3.8,4.56,1.44,28.5,29.22,29.88,30.97,1.75,30,30.07,31.05,31.59,1.52,7.14,7.25,7.45,0.31,,5.57,0.5,0.109999999,2.261978626,98,1.991226076,30,1.477121255,48.18645477,74.02803802,1.533135056,0.281500995,0.727730989,0.006106312,0.0701,0.007342673,0.003503432,0.008517417,0.02815572,,,,10,34,0.844290657,3,0.971,0.462093913,12,35.29,2,5.88
RT10138,TidalCreek,8/17/10,8,2010,2009-2018,32.59871,-80.83522,Jasper,0.9,177,5.176149733,2.44,2.02,2.83,3.59,1.57,22.5,20.37,27.52,30.02,9.65,30.5,29.98,30.98,31.82,1.84,6.81,6.99,7.14,0.33,,4.75,0.4,0.159999996,4.891602516,474,2.675778342,110,2.041392685,21.59368515,74.69146729,1.613199949,0.57002002,0.730022013,0.01236486,0.0115,0.007372287,0.003524071,0.008962222,0.008928763,4,21,0.321995465,6,21,0.526077098,2.5,1.714,,4,19.05,0,0
