FISHNET_SIZE,StationCode,RT_RO_Other,Date,StationDepth_m,CHANNEL_WIDTH_log,Logger_DO_mean,Logger_Salin_mean,Logger_Temp_mean,Logger_pH_mean,TOC_sediment,SiltClay,Entero_DHEC,Entero_LOG,FecalColiform_DHEC,Fecal_LOG,Met_Total,PAH_Total,PCB_Total,DDT_Total,PBDE_Total,ERMQ_DDT_tot,ERMQ_met,ERMQ_PAH_tot,ERMQ_PCB_tot,ERMQ_ALL,trawl_SP_RICH,trawl_ABUNDANCE,trawl_ABUNDANCE_area,trawl_SIMPSON_INDEX,benth_SP_RICH,benth_ABUNDANCE,benth_ABUNDANCE_area,benth_SIMPSON_INDEX,BIBI,AMBI,MAMBI,benth_SENSC_ABUND,benth_SENSC_relABUND,benth_TCSENS_ABUND,benth_TCSENS_relABUND,PRCP_1,PRCP_2,PRCP_3,PRCP_4,PRCP_5,PRCP_6,PRCP_7,DAYS_SINCE_RAIN,TAVG_1,TAVG_2,TAVG_3,TAVG_4,TAVG_5,TAVG_6,TAVG_7,DAYMET_10dPRCP_cm,DAYMET_14dPRCP_cm,DAYMET_30dPRCP_cm,DAYMET_45dPRCP_cm,DAYMET_60dPRCP_cm,DAYMET_90dPRCP_cm,DAYMET_10dTAVG_degC,DAYMET_14dTAVG_degC,DAYMET_30dTAVG_degC,DAYMET_45dTAVG_degC,DAYMET_60dTAVG_degC,DAYMET_90dTAVG_degC,DJF_TAVG_diff,DJF_PRCP_diff,MAM_TAVG_diff,MAM_PRCP_diff,JJA_TAVG_diff,JJA_PRCP_diff,ANN_TAVG_diff,ANN_PRCP_diff,preSON_TAVG_diff,preSON_PRCP_diff,preANN_TAVG_diff,preANN_PRCP_diff,PDSI,PHDI,ZNDX,PMDI,SP01,SP02,SP03,SP06,SP09,SP12,SP24,AMO,AO,NAO,ONI,IMPERV_PRCT,WATER_prct,DEVOPEN_prct,DEVLOW_prct,DEVMED_prct,DEVHIGH_prct,BARREN_prct,DECFOREST_prct,EVEFOREST_prct,MIXFOREST_prct,SCRUBSHR_prct,HERBACEOUS_prct,PASTURE_prct,CROPS_prct,WOODYWET_prct,EMERGWET_prct,DEVALLCAT_prct,DEVHIGHCAT_prct,DEVLOWCAT_prct,AGRCAT_prct,FORCAT_prct,MARCAT_prct,WATCAT_prct,GROUP_A_prct,GROUP_B_prct,GROUP_C_prct,GROUP_D_prct,GROUP_AD_prct,GROUP_BD_prct,GROUP_CD_prct,POORLY_DRAINED_prct,WELL_DRAINED_prct,POPULATION_2010,census2010_personsPERha
400,RT16135,TidalCreek,8/3/2016,2.7,4.87,4.26,24.67,30.88,7.2,1.39,21.7,20,1.322219295,23,1.380211242,57.19,22.63,0.19,0.35,0,0.007669002,0.03,0.001587762,0.001100256,0.01,14,64,0.046376812,0.75,13,65,738.6363636,0.79,2.5,4.06,0.3,1,1.54,39,60,0.83,0.83,0.83,0.83,0.83,0.83,0.83,14,84,84.5,84.5,85.5,86.5,87.5,87.5,1.9,2.8,10.9,14.1,24,43.5,30.7,30.36,30.18,29.58,29.15,27.57,2.39,4.19,1.58,7.19,1.84,-20.52,1.4,21.93,1.17,44.75,1.12,60.59,-1.82,-1.82,-2.58,-1.82,-0.82,-1.9,-1.62,-0.73,-0.13,1.61,1.43,0.45,0.47,-1.65,-0.57,1.6,57.01,9.430979979,2.370916754,0.632244468,0.029636459,1.05374078,0.737618546,42.72918862,1.527924131,1.369863014,1.685985248,6.585879874,3.161222339,28.39831401,24.01,12.46377766,0.661880927,11.80189673,10.80084299,83.03477345,24.01,57.01,33.87,16.35,0.49,5.39,30.16,2.61,11.1,49.75,50.22,2320.7,0.05
400,RO16392,OpenWater,7/13/2016,1.5,5.26,5.29,27.93,31.9,7.42,2.36,29.24,6.66,0.88422877,79,1.903089987,40.45,144.95,0.4,0.54,0,0.01,0.02,0.00871192,0.002259406,0.01,15,150,0.054347826,0.75,17,37,420.4545455,0.8,3,2.79,0.4,1,2.7,15,40.54,0,0,0,0.12,0.14,0.14,0.17,3,87.5,88,87,86.5,85,86,86,3.7,5.1,10.8,20,32.7,37.1,30.33,29.91,28.92,28.42,27.21,25.49,2.39,4.19,1.58,7.19,1.84,-20.52,1.4,21.93,1.17,44.75,1.12,60.59,-1.07,1.36,-2.64,-0.09,-1.55,-1.22,0.03,0.07,0.86,2.02,1.5,0.43,0.08,-1.76,-0.34,1.56,16.15,9.19190382,2.206665652,0.517425049,0.076091919,0.471769898,0.897884645,42.58103789,1.126160402,1.126160402,1.247907472,12.28123573,2.526251712,25.64297672,18.14,11.99208644,0.593516968,11.39856947,15.27925734,84.90336326,18.14,16.15,17.99,22.57,1.93,0,53.04,0,4.45,59.42,40.56,18189.4,0.45
400,RO16394,OpenWater,8/2/2016,5.2,8.79,5.25,29,30.71,7.64,1.72,23.63,3.33,0.636487896,0,0,64.36,12.96,0.06,0.18,0,0.003915553,0.04,0.000958634,0.000349611,0.01,8,16,0.005797101,0.76,25,155,1761.363636,0.89,3.5,,,8,5.16,17,10.97,0,0,0,0,0,0,0,11,84.5,85,86,87,88,88,88,0,1.7,5,11.1,20.9,45.5,30.98,30.54,30.38,29.71,29.4,27.84,2.39,4.19,1.58,7.19,1.84,-20.52,1.4,21.93,1.17,44.75,1.12,60.59,-1.82,-1.82,-2.58,-1.82,-0.82,-1.9,-1.62,-0.73,-0.13,1.61,1.43,0.45,0.47,-1.65,-0.57,1.6,57.01,9.430979979,2.370916754,0.632244468,0.029636459,1.05374078,0.737618546,42.72918862,1.527924131,1.369863014,1.685985248,6.585879874,3.161222339,28.39831401,24.01,12.46377766,0.661880927,11.80189673,10.80084299,83.03477345,24.01,57.01,33.87,16.35,0.49,5.39,30.16,2.61,11.1,49.75,50.22,2320.7,0.05
400,RT17144,TidalCreek,7/12/2017,4,4.17,6.61,27.66,30.75,7.47,1.96,29.72,53.66,1.737669627,7.8,0.944482672,66.13,36.06,0.15,0.13,0,0.002910456,0.03,0.002709704,0.000838578,0.01,6,22,0.015942029,0.68,11,270,3068.181818,0.48,2.5,3.23,0.29,0,0,22,8.15,0,0,0,0,0.31,0.32,0.32,4,83.5,83.5,83,83,82.5,84,84,4.6,10.3,16,26.3,40.3,48.8,29.1,28.68,28.07,27.29,26.71,25.41,3.66,-2.07,1.45,3.4,-0.04,10.05,1.29,4.74,1.48,26.89,1.4,21.93,0.82,0.82,0.58,0.82,0.45,0.24,0.61,-0.22,0.14,1.18,2.05,0.3,0.63,1.26,0.16,1.6,57.01,9.430979979,2.370916754,0.632244468,0.029636459,1.05374078,0.737618546,42.72918862,1.527924131,1.369863014,1.685985248,6.585879874,3.161222339,28.39831401,24.01,12.46377766,0.661880927,11.80189673,10.80084299,83.03477345,24.01,57.01,33.87,16.35,0.49,5.39,30.16,2.61,11.1,49.75,50.22,2320.7,0.05
400,RT17153,TidalCreek,8/15/2017,2.1,4.44,4.91,32.99,30.77,7.68,9.72,41.47,0,0,0,0,81.11,15.02,0.09,0,0,0,0.05,0.001035979,0.000505811,0.01,11,21,0.015217391,0.73,37,1409,16011.36364,0.85,5,,,373,26.47,340,24.13,0.21,0.21,0.33,0.52,0.93,2,3.57,2,84,84,84,83.5,83.5,82.5,81.5,16.5,23,37.2,43.1,51.3,77.7,27.75,27.32,27.11,27.54,27.37,26.47,3.66,-2.07,1.45,3.4,-0.04,10.05,1.29,4.74,1.48,26.89,1.4,21.93,0.96,0.96,0.68,0.96,0.52,0.6,0.42,0.48,0.56,1.51,1.91,0.3,0.15,-1.1,-0.14,0.3,1.45,3.612548854,0.454209359,0.010563008,0.008072627,0.010563008,0.306327242,35.85085032,0.052815042,0.359142284,1.15136791,0.665469526,0.105630083,57.32544629,3.88,4.085393848,0.018635635,4.066758213,0.781662618,95.71141861,3.88,1.45,16.18,3,10.32,0.32,34.7,17.66,17.77,80.77,19.18,3234.3,0.08
400,RT17149,TidalCreek,7/19/2017,1.2,3.91,4.99,37.02,28.53,7.84,0.89,13.25,15,1.204119983,2,0.477121255,48.76,6.56,0.07,0,0,0,0.03,0.00053642,0.000392,0.01,22,61,0.044202899,0.8,31,269,3056.818182,0.89,4,,,86,31.97,27,10.04,0.01,0.51,2.27,2.51,2.51,2.51,2.51,1,79,79.5,79,81,81.5,82,82,8.7,9.4,21.4,41.9,55.4,69.6,27.38,27.86,27.54,26.72,26.33,25.11,3.66,-2.07,1.45,3.4,-0.04,10.05,1.29,4.74,1.48,26.89,1.4,21.93,0.82,0.82,0.58,0.82,0.45,0.24,0.61,-0.22,0.14,1.18,2.05,0.3,0.63,1.26,0.16,10.6,45.9,20.16618728,16.42697347,4.889741131,0.703100032,2.333013742,0.287631831,28.63534676,0.191754554,0.958772771,1.246404602,2.908277405,0.54330457,20.4857782,22.81,42.18600192,5.592841163,36.59316075,5.784595717,54.71396612,22.81,45.9,21.05,7.64,4.15,0.2,59.97,0.37,6.6,71.29,28.69,43713.4,1.09
400,RO17399,OpenWater,7/11/2017,5.5,7.52,4.09,18.39,30.91,7.33,2.07,7.53,30.5,1.498310554,0,0,75.59,7.18,0.11,0,0.01,0,0.05,0.000541307,0.000643206,0.01,3,3,0.001086957,0.44,42,745,8465.909091,0.9,5,2.46,0.61,155,20.81,23,3.09,0,0.1,0.1,0.1,0.1,0.1,0.1,1,84.5,84,84,84.5,85,85,85.5,5.2,11,16.1,23.6,39.3,44.4,29.1,28.41,27.87,27.13,26.45,25.22,3.66,-2.07,1.45,3.4,-0.04,10.05,1.29,4.74,1.48,26.89,1.4,21.93,0.82,0.82,0.58,0.82,0.45,0.24,0.61,-0.22,0.14,1.18,2.05,0.3,0.63,1.26,0.16,2.34,28.9,16.08057357,2.867872994,0.853533629,0.170706726,0.204848071,2.014339365,39.56981905,6.350290201,2.765448959,2.150904746,3.243427791,0.512120178,22.90884261,41.81,19.97268692,1.024240355,18.94844657,3.96039604,79.00307272,41.81,28.9,41.42,4.2,3.43,8.48,12.9,17.75,11.77,54.33,45.62,20410.9,0.51
400,RT17151,TidalCreek,8/7/2017,2.7,2.83,3.87,20.08,29.3,7.31,1.99,19.39,20,1.322219295,7.8,0.944482672,57.2,18.86,0.15,0.17,0,0.003750477,0.03,0.001239757,0.000845272,0.01,,,,,13,134,1522.727273,0.77,2.5,3.55,0.32,0,0,53,39.55,0.24,0.24,0.42,1.5,7.11,7.11,7.11,2,82,82.5,82,81.5,80.5,80.5,80,12,15.1,27.1,41.4,44.1,68.8,26.7,27.09,27.61,27.84,27.6,26.83,3.66,-2.07,1.45,3.4,-0.04,10.05,1.29,4.74,1.48,26.89,1.4,21.93,0.96,0.96,0.68,0.96,0.52,0.6,0.42,0.48,0.56,1.51,1.91,0.3,0.15,-1.1,-0.14,1.6,57.01,9.430979979,2.370916754,0.632244468,0.029636459,1.05374078,0.737618546,42.72918862,1.527924131,1.369863014,1.685985248,6.585879874,3.161222339,28.39831401,24.01,12.46377766,0.661880927,11.80189673,10.80084299,83.03477345,24.01,57.01,33.87,16.35,0.49,5.39,30.16,2.61,11.1,49.75,50.22,2320.7,0.05
400,RO17400,OpenWater,7/18/2017,3.7,5.84,3.91,18.27,29.87,7.28,0.88,5.92,10,1.041392685,23,1.380211242,51.63,17.4,0.42,0.52,0,0.01,0.02,0.000774201,0.002384156,0.01,1,1,0.000362319,0,35,706,8022.727273,0.71,4,,,21,2.97,1,0.14,0.54,1.21,1.24,1.24,1.24,1.24,1.24,1,79.5,79.5,81,82,82.5,82.5,82.5,5.1,5.1,15.9,34.4,45.3,57.9,27.5,28.13,27.53,26.67,26.28,25.06,3.66,-2.07,1.45,3.4,-0.04,10.05,1.29,4.74,1.48,26.89,1.4,21.93,0.82,0.82,0.58,0.82,0.45,0.24,0.61,-0.22,0.14,1.18,2.05,0.3,0.63,1.26,0.16,10.6,45.9,20.16618728,16.42697347,4.889741131,0.703100032,2.333013742,0.287631831,28.63534676,0.191754554,0.958772771,1.246404602,2.908277405,0.54330457,20.4857782,22.81,42.18600192,5.592841163,36.59316075,5.784595717,54.71396612,22.81,45.9,21.05,7.64,4.15,0.2,59.97,0.37,6.6,71.29,28.69,43713.4,1.09
400,RO18412,OpenWater,8/21/2018,7.6,7.51,5.3,30.71,28.95,7.9,2.57,6.29,0,0,23,1.380211242,41.13,313.83,0.4,0,0,0,0.02,0.01,0.002195167,0.01,7,11,0.003985507,0.77,71,822,9340.909091,0.78,4.5,,,171,20.8,60,7.3,0,0,0.1,0.1,0.12,0.12,0.36,2,84,84,83,83,83.5,83.5,83,1.2,2.1,20.6,36,43.4,59.5,28.18,28.38,27.93,27.85,27.96,27.7,1.29,-7.82,0.12,18.59,0.84,-5.69,1.1,16.97,0.75,-0.89,1.29,4.74,-0.21,1.01,-0.63,0.57,-0.27,0.69,0.25,0.74,0.1,0.18,1.14,0.11,0.83,1.97,0.19,27.52,18.77,20.78518284,25.89836948,15.54535381,7.978470793,1.678011714,0.870666456,16.02026278,0.142472693,0.77568466,1.060630046,0.411587779,0.063321197,8.643343359,18.06,70.20737692,23.5238246,46.68355232,2.15292069,27.92464778,18.06,18.77,18.38,18.69,8.96,3.28,24.34,1.39,24.92,62.89,37.07,186906.2,4.67
400,RT18191,TidalCreek,7/11/2018,1.5,4.18,5.34,34.42,29.28,7.89,9.85,10.5,0,0,0,0,41.95,11.5,0.21,0,0,0,0.02,0.00058169,0.001143806,0.01,10,29,0.021014493,0.69,,,,,4.5,,,,,,,0,0,0,0.87,2,2.15,2.63,3,84.5,83,81.5,81,81,81.5,81.5,6.5,7.3,13.1,23.9,29.2,42.1,27.58,27.73,28.03,27.58,26.92,24.69,1.29,-7.82,0.12,18.59,0.84,-5.69,1.1,16.97,0.75,-0.89,1.29,4.74,1.36,1.36,2.02,1.36,1.23,0.59,1.27,0.47,0.13,0.39,1.1,0.01,0.61,1.39,0.1,10.6,45.9,20.16618728,16.42697347,4.889741131,0.703100032,2.333013742,0.287631831,28.63534676,0.191754554,0.958772771,1.246404602,2.908277405,0.54330457,20.4857782,22.81,42.18600192,5.592841163,36.59316075,5.784595717,54.71396612,22.81,45.9,21.05,7.64,4.15,0.2,59.97,0.37,6.6,71.29,28.69,43713.4,1.09
400,RO18424,OpenWater,8/21/2018,1.2,6.16,3.46,14.08,26.97,7.15,0.79,12.29,52,1.72427587,110,2.045322979,38.99,276.27,1.74,0.43,0,0.009244882,0.02,0.01,0.009648078,0.01,4,7,0.002536232,0.61,13,61,693.1818182,0.77,3,2.61,0.35,1,1.64,2,3.28,0,0.02,0.23,0.23,0.23,0.95,1.02,1,84,84,83,83,83.5,83.5,83,2.5,4.4,24.2,44,56.9,80,28.13,28.29,27.79,27.74,27.88,27.63,1.29,-7.82,0.12,18.59,0.84,-5.69,1.1,16.97,0.75,-0.89,1.29,4.74,-0.21,1.01,-0.63,0.57,-0.27,0.69,0.25,0.74,0.1,0.18,1.14,0.11,0.83,1.97,0.19,27.52,18.77,20.78518284,25.89836948,15.54535381,7.978470793,1.678011714,0.870666456,16.02026278,0.142472693,0.77568466,1.060630046,0.411587779,0.063321197,8.643343359,18.06,70.20737692,23.5238246,46.68355232,2.15292069,27.92464778,18.06,18.77,18.38,18.69,8.96,3.28,24.34,1.39,24.92,62.89,37.07,186906.2,4.67
400,RT18180,TidalCreek,7/31/2018,5,3.91,4.31,30.37,29.42,7.53,3.26,22.1,0,0,14,1.176091259,53.41,21.43,0.39,0.15,0,0.00333718,0.03,0.001712764,0.002141128,0.01,15,83,0.060144928,0.69,41,436,4954.545455,0.76,3.5,2.53,0.52,28,6.42,62,14.22,0.12,1.88,2.61,3.23,3.23,3.23,3.36,1,82,82.5,82.5,82.5,82.5,83,82.5,14.1,20.7,35.6,38.7,51.7,67,27.78,27.59,28.07,28.44,28.11,27.14,1.29,-7.82,0.12,18.59,0.84,-5.69,1.1,16.97,0.75,-0.89,1.29,4.74,1.36,1.36,2.02,1.36,1.23,0.59,1.27,0.47,0.13,0.39,1.1,0.01,0.61,1.39,0.1,8.42,55.31,18.76996805,13.53833866,3.554313099,0.638977636,3.03514377,0.35942492,30.59105431,0.559105431,1.837060703,0.998402556,8.785942492,1.277955272,15.77476038,19.65,36.50159744,4.193290735,32.30830671,13.09904153,58.9057508,19.65,55.31,24.26,28.21,0.76,0,38.25,0,8.49,47.5,52.47,42338,1.05
400,RT18176,TidalCreek,8/22/2018,1.5,3.04,3.83,22.93,29.9,7.24,2.6,31.51,30,1.491361694,4.5,0.740362689,52.97,34.76,0.93,0.41,0,0.008943927,0.03,0.002290854,0.00517665,0.01,,,,,18,359,4079.545455,0.67,2.5,3.97,0.29,5,1.39,221,61.56,0,0,0.15,0.6,0.6,0.6,0.6,2,84,84.5,83.5,83,83.5,83.5,83,2.5,5,24.2,37.5,54.6,71.1,28.25,28.34,28.05,28.01,28.07,27.83,1.29,-7.82,0.12,18.59,0.84,-5.69,1.1,16.97,0.75,-0.89,1.29,4.74,-0.21,1.01,-0.63,0.57,-0.27,0.69,0.25,0.74,0.1,0.18,1.14,0.11,0.83,1.97,0.19,1.56,16.15,9.19190382,2.206665652,0.517425049,0.076091919,0.471769898,0.897884645,42.58103789,1.126160402,1.126160402,1.247907472,12.28123573,2.526251712,25.64297672,18.14,11.99208644,0.593516968,11.39856947,15.27925734,84.90336326,18.14,16.15,17.99,22.57,1.93,0,53.04,0,4.45,59.42,40.56,18189.4,0.45
400,RO99326,OpenWater,9/1/1999,2,7.75,5.57,28.96,25.2,7.84,1.03,34.8,,,8,0.954242509,86.69,0,0,0,,0,0.04,0.002049473,0,0.01,11,114,0.041304348,0.52,18,74,840.9090909,0.82,2.5,3.08,0.4,1,1.35,34,45.95,0,0,2.33,3.05,3.08,3.47,3.47,2,71,73,75,76,77,78,78,11.9,11.9,14.3,14.7,31.7,39.1,25.43,26.07,27.12,27.99,27.63,26.49,1.43,5.26,-1.5,10.78,-0.78,-6.31,-0.68,42.15,0.76,-19.05,0.2,17.55,2.09,2.09,6.28,2.09,2.04,1.63,1.14,0.94,0.93,0.53,1.52,0.18,0.05,0.36,-1.15,0.39,24.24,5.824508321,0.554715078,0.050428643,0.003403933,0.983358548,0.958144226,43.94856278,0.008509834,1.109430156,1.134644478,0.504286435,0.100857287,44.67977811,36.1,6.433055976,0.053832577,6.379223399,1.588502269,92.34335603,36.1,24.24,36.16,0.22,0.01,3.13,35.35,11.76,13.34,63.59,36.38,963.4,0.02
400,RO00015,OpenWater,8/8/2000,1,6.87,4.45,2.95,29.08,6.95,2.21,29.77,,,30,1.491361694,60.31,252.16,1.26,0.74,,0.01,0.02,0.01,0.007022222,0.01,17,200,0.072463768,0.58,8,92,1045.454545,0.72,2.5,3.33,0.32,1,1.09,46,50,0,0,0,0.11,0.5,0.91,0.91,3,82.5,84,82.5,82,81,80.5,80.5,8.3,10.1,26.1,34.9,37.8,45.6,26.95,26.54,26.97,26.64,26.49,25.69,-0.93,-7.88,-0.18,-3.66,-1.2,-1.86,-1.42,1.35,-0.84,39.63,-0.68,42.15,-1.46,-1.46,-0.62,-1.46,-0.15,-0.09,-0.22,-0.6,-0.54,0.96,0.3,0.1,0.14,-0.29,-0.51,2.3,10.96,8.277374263,2.713443881,1.000411128,0.452240647,0.616691791,1.397834727,43.305468,0.095929834,4.837604495,1.863779635,1.575990133,0.287789503,33.46580787,16.07,12.44346992,1.452651775,10.99081814,2.480471427,86.54241469,16.07,10.96,17.54,0,0,0.3,17.14,38.39,26.6,82.43,17.54,18022.2,0.45
400,RT00505,TidalCreek,7/18/2000,4.3,3.95,3.95,36.23,30.81,7.46,1.5,32.87,,,0,0,72.56,0,0,0,,0,0.04,0.000511252,0,0.01,11,24,0.017391304,0.82,35,1513,17193.18182,0.5,4.5,3.06,0.41,978,64.64,178,11.76,0,0,0.24,0.24,0.24,0.86,0.86,,81.5,82.5,82,82,82,81.5,82,14.2,15.6,22.8,26.5,28.4,29.5,27.73,27.59,26.78,26.07,25.98,24.16,-0.93,-7.88,-0.18,-3.66,-1.2,-1.86,-1.42,1.35,-0.84,39.63,-0.68,42.15,-2.15,-2.15,-1.23,-2.15,-0.17,-0.27,-1.14,-1.34,-1.01,-0.5,-0.93,0.07,-0.64,-1.03,-0.55,0,85.58,0,0,0,0,40.71428571,0,36.42857143,0,0.353571429,0.321428571,0.225,0,20.71428571,13.02,0,0,0,40.93928571,58.04285714,13.02,85.58,26.12,12.85,0,0,8.75,0,52.25,61,38.97,,
400,RO01122,OpenWater,7/24/2001,1.8,4.8,5.32,24.28,28.45,7.38,0.81,25.7,,,30,1.491361694,68.67,3.36,0,0,,0,0.03,0.000943695,0,0.01,18,169,0.061231884,0.5,9,593,6738.636364,0.2,2.5,4.36,0.17,0,0,553,93.25,1.5,1.5,1.5,1.5,1.5,1.5,1.5,19,80,79.5,78,78,79,79,78.5,3.9,6.5,10.5,14.8,19.6,21,25.43,25.79,26.22,25.82,25.67,23.87,-1.97,-9.14,-1.03,0.89,-1.22,-1.23,-0.72,-41.39,-2.13,11.49,-1.42,1.35,-1.35,-1.35,-0.92,-1.35,-0.38,-0.08,-0.46,-0.51,-0.94,-0.59,0.16,0.13,-0.03,-0.25,-0.07,0.39,24.24,5.824508321,0.554715078,0.050428643,0.003403933,0.983358548,0.958144226,43.94856278,0.008509834,1.109430156,1.134644478,0.504286435,0.100857287,44.67977811,36.1,6.433055976,0.053832577,6.379223399,1.588502269,92.34335603,36.1,24.24,36.16,0.22,0.01,3.13,35.35,11.76,13.34,63.59,36.38,963.4,0.02
400,RO036054,OpenWater,8/5/2003,0.3,7.64,4.89,0.05,27.67,6.26,0.86,29.73,,,30,1.491361694,109.78,22.1,7.6,0,0,0,0.05,0.005092427,0.04,0.01,5,11,0.003985507,0.61,3,62,704.5454545,0.5,1.5,3,0.26,0,0,39,62.9,0,0.16,0.19,0.19,0.19,0.19,0.19,1,78,79,79,79.5,80,80,80.5,5.1,15,26.4,27.8,52.3,68.1,26.68,26.23,26.34,26.09,26.06,24.76,-2.35,-6.55,-0.43,23.6,-1.13,-8.62,-1.23,-26.88,-0.04,1.42,-0.17,-7.87,-0.51,2.65,-1.53,1.98,-1.01,0.04,0.63,1.8,1.18,1.4,-0.08,0.41,-0.28,-0.07,0.21,2.3,10.96,8.277374263,2.713443881,1.000411128,0.452240647,0.616691791,1.397834727,43.305468,0.095929834,4.837604495,1.863779635,1.575990133,0.287789503,33.46580787,16.07,12.44346992,1.452651775,10.99081814,2.480471427,86.54241469,16.07,10.96,17.54,0,0,0.3,17.14,38.39,26.6,82.43,17.54,18022.2,0.45
400,RT042082,TidalCreek,8/18/2004,2.7,3.52,7.48,20.64,28.63,7.35,0.93,20.88,,,21,1.342422681,97.19,20.63,0,0,0,0,0.05,0.000541193,0,0.01,16,770,0.557971014,0.25,16,212,2409.090909,0.77,3,4.16,0.32,3,1.42,127,59.91,0,0,0,1.99,6.73,11.88,12.09,3,78,77,77,77,76,76.5,76.5,16.2,16.2,17.7,26.1,38.7,42.8,23.6,23.38,24.62,25.27,25.44,25.61,-2.77,-3.33,0.52,-10.54,0.04,28,-0.29,-12.34,-0.95,-29.3,-1.23,-26.88,-1.43,-1.43,0.98,-0.91,0.78,0.14,0.38,-0.7,-0.65,-0.74,0.84,0.31,-0.72,-0.48,0.64,0.41,44.92,4.005681818,0.681818182,0.028409091,0.002556818,0.653409091,0.511363636,36.90340909,0.113636364,0.767045455,1.022727273,2.215909091,0.028409091,52.89772727,19.88,4.718465909,0.030965909,4.6875,2.897727273,94.43181818,19.88,44.92,21.1,5.23,1.53,0,63.52,0,8.6,73.65,26.33,2314.2,0.05
400,RO056094,OpenWater,8/16/2005,4,7.24,5.24,22.07,29.44,7.78,0.65,15.24,,,24,1.397940009,73.38,7.44,0,0,0,0,0.03,0.001506742,0,0.01,18,412,0.149275362,0.57,13,156,1772.727273,0.73,2.5,3.87,0.31,0,0,75,48.08,0.01,0.02,0.06,0.1,0.14,0.15,0.53,1,84,84,83,83,82,82,82,6.7,8.5,14.8,22.8,27.8,41.5,27,26.8,27.17,27.17,26.67,25.49,-0.12,-19.83,-1.64,-13,0.34,-15.46,-0.42,-70.94,0.03,-23.04,-0.29,-12.34,-0.04,-0.04,-0.13,0.55,0.08,-0.02,0.34,-0.06,-0.7,-0.34,-0.18,0.44,0.02,0.37,-0.13,0.39,23.8,5.895865237,0.561510975,0.051046452,0.003445636,0.995405819,0.944359367,43.79785605,0.010911179,1.276161307,1.812149056,0.510464523,0.102092905,43.89994895,37.02,6.5118683,0.054492088,6.457376212,1.607963247,92.25185043,37.02,23.8,36.16,0.22,0.01,3.13,35.35,11.76,13.34,63.59,36.38,963.4,0.02
400,RO08344,OpenWater,7/23/2008,0.9,4.7,6.14,21.76,29.45,7.65,0.52,10.25,,,23,1.380211242,52.65,10.92,0,0,0,0,0.02,0.001059698,0,0.009972993,6,9,0.00326087,0.79,27,894,10159.09091,0.75,3.5,,,75,8.39,365,40.83,1.77,1.77,1.77,1.77,1.87,1.98,1.98,4,78.5,80.5,82,82,81,81,80.5,1.5,8.2,10.8,16.5,20.1,28.3,27.35,27.13,26.96,26.71,26.09,24.27,1.73,-3.3,-0.94,-3.72,-0.05,-5.04,-0.38,-1.27,1.42,-15.54,0.73,-50.58,-3.1,-3.1,-1.29,-3.1,-0.32,-1.05,-1.08,-1.04,-0.9,-0.96,-1.62,0.2,-0.48,-1.27,-0.35,0.39,23.47,5.81278309,0.55359839,0.050327126,0.003397081,0.981378963,0.981378963,43.58329139,0.019250126,1.887267237,0.805234021,0.4781077,0.075490689,44.58983392,36.79,6.420105687,0.053724207,6.36638148,1.534977353,92.34436336,36.79,23.47,36.16,0.22,0.01,3.13,35.35,11.76,13.34,63.59,36.38,963.4,0.02
400,RO12328,OpenWater,7/25/2012,1.5,5.57,4.55,31.02,31.37,7.45,0.3,25.7,67,1.832508913,13,1.146128036,54.51,13.09,0.16,0,0,0,0.02,0.000499924,0.000893833,0.009966034,19,142,0.051449275,0.54,30,617,7011.363636,0.71,3,1.29,0.53,3,0.49,50,8.1,0,0,0,0,0,0.04,0.04,,83,84,84,84,84.5,84.5,84,4.3,7.4,11.2,23.8,33.1,40.8,28.48,28.3,28.32,27.18,26.49,25.62,2.24,-15.78,2.17,0.65,-0.4,7.63,0.79,-17.88,-0.3,-13.62,0.78,-35.56,0.71,-3.32,-0.48,-2.23,-0.19,0.05,0.86,0.41,-0.36,-0.69,-1.81,0.37,0.16,-1.32,0.26,4.84,3.3,8.493553495,6.831033703,2.442886225,0.554173264,0.678579507,1.300610722,29.52951821,0.712508482,1.470255598,1.119656186,2.024428862,0.237502827,44.53743497,8.28,18.32164669,2.997059489,15.3245872,2.940511197,80.69441303,8.28,3.3,13.6,13.86,5.77,0.15,27.25,11.64,27.69,72.5,27.46,72473.8,1.81
