BUFFER_SIZE,StationCode,RT_RO_Other,Date,StationDepth_m,CHANNEL_WIDTH_m,CHANNEL_WIDTH_log,Logger_DO_mean,Logger_Salin_mean,Logger_Temp_mean,Logger_pH_mean,TOC_sediment,SiltClay,Entero_DHEC,Entero_LOG,FecalColiform_DHEC,FecalColiform_LOG,Met_Total,PAH_Total,PCB_Total,DDT_Total,PBDE_Total,ERMQ_DDT_tot,ERMQ_met,ERMQ_PAH_13,ERMQ_PAH_tot,ERMQ_PCB_tot,ERMQ_ALL,trawl_SP_RICH,trawl_ABUNDANCE,trawl_ABUNDANCE_area,trawl_SIMPSON_INDEX,benth_SP_RICH,benth_ABUNDANCE,benth_ABUNDANCE_area,benth_SIMPSON_INDEX,BIBI,AMBI,MAMBI,benth_SENSC_ABUND,benth_SENSC_relABUND,benth_TCSENS_ABUND,benth_TCSENS_relABUND,PRCP_1,PRCP_2,PRCP_3,PRCP_4,PRCP_5,PRCP_6,PRCP_7,DAYS_SINCE_RAIN,TAVG_1,TAVG_2,TAVG_3,TAVG_4,TAVG_5,TAVG_6,TAVG_7,DAYMET_10dPRCP_cm,DAYMET_14dPRCP_cm,DAYMET_30dPRCP_cm,DAYMET_45dPRCP_cm,DAYMET_60dPRCP_cm,DAYMET_90dPRCP_cm,DAYMET_10dTAVG_degC,DAYMET_14dTAVG_degC,DAYMET_30dTAVG_degC,DAYMET_45dTAVG_degC,DAYMET_60dTAVG_degC,DAYMET_90dTAVG_degC,DJF_TAVG_diff,DJF_PRCP_diff,MAM_TAVG_diff,MAM_PRCP_diff,JJA_TAVG_diff,JJA_PRCP_diff,ANN_TAVG_diff,ANN_PRCP_diff,preSON_TAVG_diff,preSON_PRCP_diff,preANN_TAVG_diff,preANN_PRCP_diff,PDSI,PHDI,ZNDX,PMDI,SP01,SP02,SP03,SP06,SP09,SP12,SP24,AMO,AO,NAO,ONI,UPLAND_IMPERV_PRCT,BARREN_LAND_prct,CULTIVATED_CROPS_prct,DEC_FOREST_prct,DEVELOPED_HIGH_prct,DEVELOPED_MED_prct,DEVELOPED_LOW_prct,DEVELOPED_OPEN_prct,EMERGE_HERB_WET_prct,EVE_FOREST_prct,HAY_PASTURE_prct,HERBACEOUS_prct,MIX_FOREST_prct,WATER_prct,SHRUB_SCRUB_prct,WOODY_WET_prct,DEVALLCAT_prct,DEVHIGHCAT_prct,DEVLOWCAT_prct,AGRCAT_prct,FORCAT_prct,MARCAT_prct,WATCAT_prct
2,RO026005,OpenWater,6/18/2002,7.9,2374,7.77,4.64,34.62,27.74,7.65,0.35,9.01,,,2,0.477121255,24.04,3.24,0,0,,0,0.01,0.000095858,0.000250714,0,0.005098943,9,107,0.038768116,0.7,64,1104,12545.45455,0.77,4,2.37,0.65,42,3.8,465,42.12,0.81,0.81,0.81,0.81,0.81,0.81,0.81,11,73.5,77.5,77.5,79,80.5,81,81,1.7,4.6,4.6,7.9,8.3,15.6,26.28,26.21,24.84,24.22,24.13,22.52,1.61,-8.76,1.04,-3.02,-0.25,11.4,0.41,25.36,0.04,-15.74,0.11,-27.99,-4.6,-4.6,0.04,-4.53,0.51,-0.03,-0.65,-0.86,-1.85,-1.92,-2.13,-0.11,0.57,0.38,0.65,0,0,0,0,0,0,0,0,29.89,0,0,0,0,70.11,0,0,0,0,0,0,0,29.89,70.11
2,RO056102,OpenWater,6/29/2005,8,2015,7.6,4.88,28.14,27.41,7.89,0.08,4.68,,,2,0.477121255,22.61,5.32,0,0,0,0,0.01,0.000195238,0.000271924,0,0.005089717,13,113,0.040942029,0.67,57,895,10170.45455,0.9,5,,,61,6.82,20,2.23,1.86,1.91,1.95,2.26,2.43,2.43,2.43,1,77.5,77.5,78,79,77.5,77.5,78,4.5,7.6,24.8,39.4,44.5,57.7,25.63,26.11,26.2,25.15,24.07,21.96,-0.04,-10.89,-2,10.52,-0.07,-5.86,-0.43,-4.8,0.45,-4.87,-0.25,-27.26,1.32,1.32,2.03,1.32,0.92,1.18,0.7,0.58,0.02,0.16,-0.25,0.32,-0.38,-0.05,0.1,3.83,2.589395808,0,0,0,0.863131936,6.781750925,25.77065351,23.77,51.04808878,0,5.672009864,0,68.12,0.369913687,6.781750925,33.41553637,0.863131936,32.55240444,2.589395808,63.87176326,23.77,68.12
2,RO99306,OpenWater,8/23/1999,2,199,5.29,5.34,36.41,29.14,8.02,0.05,2.55,,,14,1.176091259,14.12,0,0.8,0,,0,0.01,0,0,0.004494444,0.005078964,5,16,0.005797101,0.56,71,408,4636.363636,0.95,4,,,12,2.94,0,0,0,0,0.26,0.26,0.26,0.26,0.26,2,79,79.5,79,79,79.5,80,80,1.5,1.5,2.1,18,22.9,31.8,27.73,27.96,28.5,28.05,27.5,26.06,1.43,5.26,-1.5,10.78,-0.78,-6.31,-0.68,42.15,0.76,-19.05,0.2,17.55,-2.3,-2.3,-2.61,-2.3,-0.78,-1.27,-1.66,-0.86,-0.11,-0.58,1.1,0.3,-0.67,0.39,-1.11,22.83,16.5394402,0,0,1.65394402,16.03053435,30.15267176,19.46564885,21.17,9.287531807,0.063613232,1.463104326,1.65394402,63.11,3.68956743,0,67.30279898,17.68447837,49.61832061,16.60305344,16.09414758,21.17,63.11
2,RO11311,OpenWater,8/9/2011,1.2,279,5.63,6.46,10.68,31.35,7.35,0.32,2.94,,,140,2.149219113,30.84,0,0.17,0,0,0,0.01,0,0.000263334,0.000950206,0.005062678,8,92,0.033333333,0.22,11,395,4488.636364,0.74,5,,,30,7.59,159,40.25,0,0,0,0.07,0.23,0.23,0.23,3,86.5,88,87,86,85.5,86,85,1.9,3.8,14.2,20.6,24.3,25.5,29.53,29.32,28.84,28.5,28.39,27.18,-2.84,-9.82,0.48,-12.04,0.44,-20.87,-0.11,-65.5,-0.48,1.1,-0.96,-30.05,-4.67,-4.67,-2.5,-4.67,-0.58,-0.81,-1.53,-1.96,-1.93,-2.26,-0.62,0.14,-1.06,-1.35,-0.65,0.88,0.093023256,0,1.651162791,0,0.255813953,1.697674419,5.744186047,47.64,63.41860465,1.813953488,5.744186047,0.093023256,9.36,1.023255814,18.48837209,7.697674419,0.255813953,7.441860465,1.906976744,90.41860465,47.64,9.36
2,RT042067,TidalCreek,7/14/2004,2.4,54,3.98,5.61,29.23,31.18,7.34,0.35,9.43,,,50,1.707570176,20.64,18.16,0,0,0,0,0.01,0.001561736,0.000754249,0,0.005035031,21,225,0.163043478,0.76,30,560,6363.636364,0.74,3.5,3.28,0.45,21,3.75,262,46.79,0,0,1.28,1.38,1.74,1.74,1.74,2,86.5,85,84.5,85,85,85,85,2.4,4.1,8,14.7,14.7,22.4,29.5,28.91,28.24,27.98,27.6,25.59,-1.51,-8.03,0.18,-8.83,-0.47,-6.26,-0.25,-27.26,0.75,-5.93,-0.16,-0.55,-1.96,-1.96,-1.66,-1.96,-0.69,-0.05,-0.3,-0.68,-1.18,-1.13,0.83,0.22,-0.2,1.13,0.47,1.79,0.708873136,0.219995111,0.171107309,0.024443901,0.39110242,2.664385236,17.08628697,44.34,21.29063799,11.29308238,7.724272794,11.34197018,14.75,2.786604742,24.29723784,20.16621853,0.415546321,19.75067221,12.22195062,67.61183085,44.34,14.75
2,RO046069,OpenWater,8/17/2004,10.1,2198,7.69,5.1,30.76,27.82,7.53,0.19,9.62,,,0,0,23.58,4.19,0,0,0.35,0,0.01,0.000215226,0.000214619,0,0.005007191,7,63,0.022826087,0.49,8,65,738.6363636,0.27,2.5,0.37,0.4,55,84.62,2,3.08,0,0,0.97,1.03,1.32,1.71,1.73,2,78,78.5,77.5,78.5,77.5,78,78,9.4,9.4,20.2,22.8,26.4,31.6,25.23,25.86,26.99,27.71,27.7,27.61,-1.81,-4.94,0.89,-5.42,-0.01,-2.71,0.04,-29.9,0.34,-8.4,-0.14,0.02,-1.43,-1.43,0.98,-0.91,0.78,0.14,0.38,-0.7,-0.65,-0.74,0.84,0.31,-0.72,-0.48,0.64,0,68,0,0,0,0,0,0,22.3,0,0,0,0,77.2,0,32,0,0,0,68,32,22.3,77.2
2,RO00021,OpenWater,8/8/2000,1,108,4.68,5.83,18.95,29.75,7.5,0.68,16.45,,,13,1.146128036,14.14,7.73,0.17,0.05,,0.001262473,0.01,0.000301381,0.00070392,0.000966667,0.005002851,13,72,0.026086957,0.69,21,161,1829.545455,0.83,3,,,2,1.24,53,32.92,0,0,0,0.11,0.5,0.91,0.91,3,82.5,84,82.5,82,81,80.5,80.5,9.6,11.9,30.2,38,41.3,46.6,27.08,26.71,27.13,26.76,26.59,25.8,-0.93,-7.88,-0.18,-3.66,-1.2,-1.86,-1.42,1.35,-0.84,39.63,-0.68,42.15,-1.46,-1.46,-0.62,-1.46,-0.15,-0.09,-0.22,-0.6,-0.54,0.96,0.3,0.1,0.14,-0.29,-0.51,1.38,0,0,0.748129676,0.04156276,0.581878637,1.70407315,9.476309227,54.84,46.55029094,2.327514547,0.332502078,0,21.1,2.202826268,36.03491272,11.80382377,0.623441397,11.18038238,2.327514547,85.86866168,54.84,21.1
2,RO15369,OpenWater,7/7/2015,3.7,2989,8,5.9,30.73,28.82,7.68,0.11,3.87,0,0,0,0,20.14,0.13,0.09,0,0,0,0.01,5.4683E-06,2.62826E-05,0.000552689,0.004962811,2,4,0.001449275,0.5,22,132,1500,0.85,4,1.04,0.56,40,30.3,27,20.45,0,0.05,0.37,0.37,1.32,1.46,1.46,1,81.5,81,80.5,81.5,81.5,82,81.5,6.8,8.2,13.9,20.2,24.2,41.8,27.4,27.73,28.32,27.27,26.6,24.64,-0.18,5.47,1.48,-0.01,0.52,1.86,1.15,-0.79,0.17,2.16,0.43,6.66,-1.91,-1.91,-2.45,-1.91,-1.03,-0.97,-1.5,-0.52,0.24,0.13,-0.36,0.13,-1.1,-3.18,1.54,0,6.278026906,0,0,0,0,0,0,27.8,92.82511211,0,0,0,69.97,0,0.896860987,0,0,0,6.278026906,93.72197309,27.8,69.97
2,RO11307,OpenWater,7/19/2011,1.5,1752,7.46,5,34.87,29.77,7.48,0.09,4.14,6.66,0.88422877,0,0,26.77,0,0.4,0,0,0,0.01,0,0,0.002238206,0.004925231,17,55,0.019927536,0.72,11,104,1181.818182,0.86,4,1.56,0.49,35,33.65,14,13.46,0,0,0,0,3.76,5.45,5.45,4,81.5,80.5,79.5,80,79.5,80,81,8,9.3,15.2,18.5,19,20.8,28.28,28.34,28.58,28.21,28.04,26.13,-1.97,-5.21,1.33,-8.19,1.46,-11,0.7,-33.24,0.49,-17.05,-0.34,-29.45,-4.28,-4.28,-1.96,-4.28,-0.3,-1.31,-1.75,-1.49,-2.02,-1.42,-0.71,0.09,-0.47,-1.51,-0.46,0.52,0.066401062,0,2.722443559,0,0.066401062,0.398406375,7.304116866,26.77,33.99734396,11.95219124,1.460823373,1.792828685,58.17,2.788844622,37.38379814,7.768924303,0.066401062,7.70252324,12.0185923,80.14608234,26.77,58.17
2,RO12329,OpenWater,7/18/2012,7.6,1548,7.34,5.95,32.68,30.29,,0.15,5.29,10,1.041392685,0,0,28.78,1.26,0.09,0,0,0,0.01,4.87309E-05,0.000103722,0.000543089,0.004903558,8,48,0.017391304,0.65,11,50,568.1818182,0.65,3.5,0.5,0.47,36,72,1,2,0,0,0,0.19,0.23,0.61,0.61,3,82,82.5,82.5,81.5,82,81.5,81.5,0.4,0.4,3.2,16.7,22.3,27.4,28.83,29.05,27.95,26.88,26.57,25.53,2.17,-10.6,2.42,6.97,-0.41,-2.29,0.92,-19.6,-0.46,-7.62,0.7,-33.24,0.71,-3.32,-0.48,-2.23,-0.19,0.05,0.86,0.41,-0.36,-0.69,-1.81,0.37,0.16,-1.32,0.26,2.96,5.042016807,0,0.101858925,0.101858925,0.891265597,4.023427553,21.54316272,11.48,53.14489432,0.305576776,1.604278075,6.391647568,49.25,1.273236567,5.602240896,26.5597148,0.993124523,25.56659027,5.347593583,68.11815635,11.48,49.25
2,RT00543,TidalCreek,6/27/2000,0.9,108,4.68,4.26,31.78,29.59,7.44,0.62,19.29,,,90,1.959041392,25.73,0,0.13,0,,0,0.01,0,0.000247812,0.000744444,0.004890888,13,74,0.053623188,0.69,29,170,1931.818182,0.88,3.5,2.84,0.5,13,7.65,51,30,0,0,0,0,0,0,0,8,83,83,83.5,84,83.5,83,83,5.7,5.7,7.7,9.3,10.5,16.2,28.03,28.14,26.4,25.67,24.36,21.93,-0.03,-3.02,0.69,-9.2,-0.17,0.79,-0.54,-12.86,-0.14,16.35,0.14,-11.68,-1.94,-1.94,-1.24,-1.94,-0.04,-1.26,-1.32,-0.84,-0.66,-0.54,-0.79,-0.01,0.58,-0.03,-0.64,0,4.698795181,0,0,0,0,0,0,64.72,71.56626506,0,0,5.542168675,26.98,0,18.07228916,0,0,0,4.698795181,95.18072289,64.72,26.98
2,RO07342,OpenWater,8/14/2007,6.1,599,6.39,5.59,31.99,30.74,7.73,0.22,5.56,0,0,0,0,21.03,6.33,0,0,0,0,0.01,0.000232198,0.000141521,0,0.004858064,9,37,0.013405797,0.62,36,1254,14250,0.69,4.5,,,319,25.44,115,9.17,0,0,0,0,0,0,0,10,85,84.5,84,84.5,85.5,86.5,87,0,0.9,8.4,17.1,19.5,32.4,30.28,29.32,28.58,28.28,28.01,26.72,0.93,-4.87,-0.15,-15.37,-0.13,5.55,0.36,5.05,-1.01,-6.01,-0.07,-34.22,-3.16,-3.16,-2.27,-3.16,-0.54,-0.81,-0.6,-2.03,-1.64,-1.11,-1.86,0.05,-0.03,-0.14,-0.83,2.05,2.73414776,0,0,0,0.290866783,3.490401396,19.48807446,53.29,69.69168121,0,0.698080279,0,29.52,0.523560209,3.025014543,23.26934264,0.290866783,22.97847586,2.73414776,73.93833624,53.29,29.52
2,RT00504,TidalCreek,6/27/2000,1.2,66,4.18,3.85,33.21,29.36,7.32,0.42,14.7,,,17,1.255272505,22.52,0,0.18,0,,0,0.01,0,0,0.001044444,0.004831951,10,49,0.035507246,0.48,52,1003,11397.72727,0.87,5,2.75,0.57,109,10.87,370,36.89,0,0,0,0,0,0,0,8,83,83,83.5,84,83.5,83,83,3.6,3.6,5.4,7.2,8.4,14.7,28.05,28.18,26.48,25.72,24.4,21.96,-0.4,-8.16,0.28,-4.26,-0.36,-12.89,-0.82,-26.69,-0.15,-4.09,-0.06,2.15,-1.94,-1.94,-1.24,-1.94,-0.04,-1.26,-1.32,-0.84,-0.66,-0.54,-0.79,-0.01,0.58,-0.03,-0.64,1.17,0.210304942,0.23659306,0.394321767,0,0.026288118,1.498422713,20.13669821,43.63,32.46582545,7.939011567,5.704521556,10.30494217,18.33,1.550998948,19.5320715,21.66140904,0.026288118,21.63512093,8.385909569,69.95268139,43.63,18.33
2,RO17405,OpenWater,8/2/2017,4.3,656,6.48,4.93,32.55,29.16,7.54,0.23,7.38,0,0,0,0,26.77,5.64,0.05,0,0,0,0.01,0.000256555,0.000316177,0.000292433,0.004829139,8,19,0.006884058,0.6,49,211,2397.727273,0.95,4.5,,,26,12.32,2,0.95,0,0,0.01,1.06,1.37,1.46,1.65,2,80.5,80,78.5,79,79.5,80.5,80.5,5.7,6.8,15.2,28.7,33.6,52.3,27.08,27.46,28.04,27.89,27.35,26.31,3.99,9.37,1.69,13.05,0.43,1.27,1.68,13.41,1.37,15.63,1.33,19.06,0.96,0.96,0.68,0.96,0.52,0.6,0.42,0.48,0.56,1.51,1.91,0.3,0.15,-1.1,-0.14,1.61,0.033156499,0.033156499,2.188328912,0,0.298408488,2.420424403,16.24668435,40.12,54.34350133,0.49734748,7.99071618,8.322281167,29.72,3.017241379,4.542440318,18.96551724,0.298408488,18.66710875,0.563660477,80.40450928,40.12,29.72
2,RO06319,OpenWater,6/27/2006,2.7,928,6.83,4.85,28.9,29.09,7.42,0.16,8.48,,,0,0,22.78,0,0,0,0,0,0.01,0,0.000400071,0,0.00478232,4,6,0.002173913,0.66,7,26,295.4545455,0.74,1.5,1.43,0.38,0,0,0,0,0.06,0.2,1.35,1.35,1.35,1.35,1.35,1,83,82,80.5,81,81,81,81,3.9,8.1,15,16,18.6,26.3,26.65,26.29,25.62,25.09,23.85,22.67,0.47,-0.76,0.34,-8.85,0.16,11.1,0.43,-4.37,0.98,-6.44,0.05,-12.31,-0.97,-0.97,0.93,-0.38,0.74,0.06,-0.03,-0.65,0.14,-0.52,-0.23,0.33,1.07,0.84,0.04,0,0,0,0,0,0,0,0,68.22,0,0,0,0,31.63,0,100,0,0,0,0,100,68.22,31.63
2,RO99317,OpenWater,7/8/1999,5.3,1037,6.94,5.1,32.08,28.79,7.81,0.09,5.53,,,2,0.477121255,30.86,14.3,0,0,,0,0.01,0.000328056,0.000319477,0,0.004779392,9,36,0.013043478,0.71,29,226,2568.181818,0.87,4,,,41,18.14,7,3.1,0,0,0.04,0.04,0.04,0.04,0.04,2,82.5,82.5,81.5,82,82,81.5,81.5,7.3,9.2,9.8,9.8,15.9,18.6,26.43,26.34,25.46,25.12,24.36,22.66,2.24,3.89,-0.5,-1.62,-0.04,-25.74,0.14,-11.68,1.23,11.71,1.11,42.39,-1.62,-1.62,-0.66,-1.23,-0.32,0.1,-0.24,-0.8,-0.5,-0.7,1.19,0.19,-0.002,-0.9,-1.09,0,53.33333333,0,0,0,0,0,0,43.81,25.76271186,0.338983051,1.242937853,0,47.34,0.11299435,19.3220339,0,0,0,53.67231638,46.44067797,43.81,47.34
2,RO14352,OpenWater,7/15/2014,10.7,456,6.12,1.93,5.87,29.2,7.13,0.04,2.32,41,1.62324929,49,1.698970004,33.65,0.32,0.28,0,0,0,0.01,1.55314E-05,9.59202E-05,0.001576744,0.004755158,5,11,0.003985507,0.64,6,27,306.8181818,0.43,2,2.53,0.28,1,3.7,0,0,0.26,1.17,2.7,3.51,3.52,3.52,3.52,1,84,85,83.5,83,82,83,83.5,5.7,7.2,17.4,20.4,22.3,39.1,27.45,27.41,27.53,27.07,26.19,24.67,0.83,-7.04,0.65,7.01,1.05,-3.15,0.55,5.05,0.29,-6.04,0.43,18.03,-1,-1,-0.81,-1,-0.03,-0.82,-0.82,-0.19,-0.08,-0.67,0.69,0.22,-0.48,0.18,0.06,9.79,0.845253576,0.032509753,0.747724317,0.682704811,5.819245774,13.06892068,21.1313394,41.89,40.11703511,0.357607282,1.918075423,0.097529259,27.35,3.901170351,11.24837451,40.70221066,6.501950585,34.20026008,1.235370611,58.02990897,41.89,27.35
2,RT07043,TidalCreek,7/17/2007,3.7,156,5.04,5.19,34.73,30.24,7.77,0.1,5.68,0,0,22,1.361727836,23.89,0,0.13,0,0,0,0.01,0,0,0.000755556,0.004754349,18,32,0.023188406,0.87,34,266,3022.727273,0.91,4.5,2.75,0.56,39,14.66,9,3.38,0,0,0,0.23,0.23,0.23,0.53,3,85,84.5,82.5,83,83,83.5,83.5,9.7,9.7,11.6,16.7,21.7,23.7,28.45,27.86,27.3,26.79,25.7,24.16,1.48,-2.92,0.13,-17.87,0.11,-9.01,0.69,-22.77,-0.66,-3.53,0.43,-4.37,-2.68,-2.68,-1.15,-2.68,-0.34,-0.21,-0.99,-1.82,-0.91,-0.95,-1.54,0.12,-0.39,-0.58,-0.53,0.67,1.001669449,1.057317752,0.222593211,0,0.055648303,0.723427935,15.74846967,50.63,59.2654424,7.735114079,0.779076238,0.333889816,31.4,0.779076238,12.2982749,16.52754591,0.055648303,16.47189761,9.79410128,73.67835281,50.63,31.4
2,RO99311,OpenWater,7/13/1999,3,432,6.06,4.46,30.53,27.51,7.64,0.03,0.89,,,0,0,12.11,0,0.55,0,,0,0.01,0,0,0.003091667,0.004734413,6,16,0.005797101,0.42,16,70,795.4545455,0.82,3,,,6,8.57,7,10,1.24,2.16,3.37,3.37,3.37,3.37,3.37,1,76.5,78.5,79.5,81,81.5,81.5,81.5,8.9,14.7,16.6,16.8,17.4,30.5,26.73,26.34,25.06,24.47,23.68,21.92,1.43,5.26,-1.5,10.78,-0.78,-6.31,-0.68,42.15,0.76,-19.05,0.2,17.55,-1.62,-1.62,-0.66,-1.23,-0.32,0.1,-0.24,-0.8,-0.5,-0.7,1.19,0.19,-0.002,-0.9,-1.09,0,2,0,0,0,0,0,0,61.99,56.66666667,0,0,0,32.01,0.166666667,41,0,0,0,2,97.83333333,61.99,32.01
2,RT032048,TidalCreek,7/2/2003,0.9,21,3.04,4.31,0.34,26.84,6.5,0.64,10.28,,,40,1.612783857,23.27,16.22,1.04,0,0,0,0.01,0.000326169,0.00138239,0.005833333,0.004733465,5,7,0.005072464,0.69,8,328,3727.272727,0.73,3,4.12,0.22,12,3.66,23,7.01,0.94,1.14,1.14,1.15,1.52,1.52,1.52,1,79.5,79,79,79,79,79.5,79.5,4.5,5.9,20.1,29.1,36.4,50.5,25.85,25.64,25.83,24.54,24.28,22.25,-1.34,-3.02,0.78,19.13,-0.16,0.5,-0.14,0.02,0.77,17.15,0.41,25.36,3.29,3.29,2.33,3.29,1.08,1.16,1.56,1.9,1.65,1.95,0.18,0.27,0.07,0.13,0.07,12.44,0.305615688,0.229211766,1.629950337,5.946771934,6.736279129,6.481599389,3.973003948,17.56,37.0559022,1.171526805,0.674901312,0.203743792,3.91,7.232904622,28.34585509,23.1376544,12.68305106,10.45460334,1.70635426,75.14325735,17.56,3.91
2,RO08347,OpenWater,7/15/2008,4.9,613,6.41,5.99,35.06,29.13,8.02,0.03,2.99,,,4,0.698970004,24.01,3.84,0,0,0,0,0.01,0.000173972,0.000158019,0,0.004696429,4,4,0.001449275,0.75,18,130,1477.272727,0.63,3.5,0.24,0.52,103,79.23,0,0,0,0,0,0.38,0.89,0.89,0.9,3,79,80,80,80,79.5,80,80,2,2,12.8,14.7,17,25.9,26.98,27.11,27.24,27.34,26.19,24.45,1.89,1.01,-0.05,-2.75,0.22,-14.6,0.15,-9.36,0.95,1.8,0.69,-22.77,-3.1,-3.1,-1.29,-3.1,-0.32,-1.05,-1.08,-1.04,-0.9,-0.96,-1.62,0.2,-0.48,-1.27,-0.35,2.67,58.83748517,0,0,0.118623962,1.660735469,4.033214709,2.372479241,43.15,26.80901542,0,0.355871886,0,48.42,0.118623962,5.575326216,8.185053381,1.779359431,6.40569395,58.83748517,32.85883749,43.15,48.42
2,RO046083,OpenWater,7/27/2004,7,1033,6.94,4.9,33.99,30.63,7.85,0.03,1.28,,,4,0.698970004,16.75,12.89,0.22,0,0.21,0,0.01,0.000921926,0.000592167,0.001227778,0.004691171,19,96,0.034782609,0.74,6,36,409.0909091,0.71,2.5,,,31,86.11,0,0,0,0,0,0,0.03,0.03,0.03,4,83.5,83,82,82,82,82,82,3.8,3.8,8,9.4,11.3,18.4,27.58,27.88,28.13,27.95,27.8,26.41,-1.81,-4.94,0.89,-5.42,-0.01,-2.71,0.04,-29.9,0.34,-8.4,-0.14,0.02,-1.96,-1.96,-1.66,-1.96,-0.69,-0.05,-0.3,-0.68,-1.18,-1.13,0.83,0.22,-0.2,1.13,0.47,0,0,1.333333333,0.444444444,0,0,0,0,49,32,45.33333333,0.444444444,0,48.75,4.444444444,16.44444444,0,0,0,46.66666667,53.77777778,49,48.75
2,RO06303,OpenWater,6/27/2006,9.4,2887,7.96,4.74,31.04,29.3,7.59,0.11,5.22,,,0,0,23.77,0,0,0,0,0,0.01,0,5.59252E-05,0,0.004679761,6,118,0.042753623,0.25,11,81,920.4545455,0.59,3.5,0.44,0.47,50,61.73,3,3.7,0.06,0.2,1.35,1.35,1.35,1.35,1.35,1,83,82,80.5,81,81,81,81,3.7,7.7,14.7,15.7,18,25.7,26.73,26.34,25.64,25.15,23.9,22.74,0.47,-0.76,0.34,-8.85,0.16,11.1,0.43,-4.37,0.98,-6.44,0.05,-12.31,-0.97,-0.97,0.93,-0.38,0.74,0.06,-0.03,-0.65,0.14,-0.52,-0.23,0.33,1.07,0.84,0.04,0,0,0,0,0,0,0,0,22.16,0,0,0,0,77.77,0,100,0,0,0,0,100,22.16,77.77
2,RO11313,OpenWater,8/16/2011,8.2,364,5.89,4.82,32.74,30.58,7.55,0.07,5.2,10.33,1.05422991,2,0.477121255,26.08,0,0.04,0,0,0,0.01,0,6.54111E-05,0.000257933,0.004657522,11,52,0.01884058,0.6,36,202,2295.454545,0.86,4,,,80,39.6,24,11.88,0,1.12,1.24,1.57,1.57,1.57,1.95,1,81.5,83,83,82.5,83,84.5,84.5,9.1,12.8,19.4,27.2,46.7,52.5,29.55,29.73,29.29,29.06,29,28.39,-1.97,-5.21,1.33,-8.19,1.46,-11,0.7,-33.24,0.49,-17.05,-0.34,-29.45,-4.67,-4.67,-2.5,-4.67,-0.58,-0.81,-1.53,-1.96,-1.93,-2.26,-0.62,0.14,-1.06,-1.35,-0.65,0.09,0.403768506,0,0.044863167,0,0,0.269179004,0,54.11,68.9546882,0.044863167,0.089726335,1.839389861,23.6,0.358905339,27.99461642,0.269179004,0,0.269179004,0.448631673,99.28218932,54.11,23.6
2,RT08067,TidalCreek,7/29/2008,4.6,150,5.01,2.65,26.57,30.43,7.12,0.09,3.32,,,26,1.431363764,27.47,6.73,0,0,0,0,0.01,0.000281671,0.000361739,0,0.004639447,2,5,0.003623188,0.32,26,643,7306.818182,0.85,4.5,2.07,0.52,92,14.31,160,24.88,0,0,0.93,0.95,0.95,0.97,1.62,2,85,85,84,83.5,83,82.5,82.5,4.3,6.7,15.2,22.7,23.6,29.1,28.4,27.98,27.43,27.43,27.53,25.86,1.89,1.01,-0.05,-2.75,0.22,-14.6,0.15,-9.36,0.95,1.8,0.69,-22.77,-3.1,-3.1,-1.29,-3.1,-0.32,-1.05,-1.08,-1.04,-0.9,-0.96,-1.62,0.2,-0.48,-1.27,-0.35,0,0.026021337,0,3.773093937,0,0,0,0.026021337,52.72,51.44418423,5.672651574,1.118917512,0.182149362,8.85,11.50143117,26.25552953,0.026021337,0,0.026021337,5.698672912,94.27530575,52.72,8.85
2,RO07341,OpenWater,7/25/2007,1.5,1429,7.26,6.4,32.49,28.17,7.93,0.09,10.91,0,0,0,0,23.38,5.66,0,0,0,0,0.01,0.000207418,0.000126418,0,0.004630114,,,,,29,512,5818.181818,0.84,4.5,1.06,0.59,64,12.5,84,16.41,1.05,1.05,1.05,1.05,1.05,1.05,1.05,9,78,77.5,76.5,77,77.5,78.5,79.5,0.4,3,11.4,22.2,33.3,34.1,28.2,28.32,27.97,27.34,26.87,25.32,0.93,-4.87,-0.15,-15.37,-0.13,5.55,0.36,5.05,-1.01,-6.01,-0.07,-34.22,-2.68,-2.68,-1.15,-2.68,-0.34,-0.21,-0.99,-1.82,-0.91,-0.95,-1.54,0.12,-0.39,-0.58,-0.53,2.48,6.713947991,0,0.141843972,0.094562648,0.780141844,3.286052009,19.66903073,3.52,51.01654846,0.212765957,2.482269504,2.765957447,54.18,2.151300236,10.6855792,23.82978723,0.874704492,22.95508274,6.926713948,69.24349882,3.52,54.18
2,RT13060,TidalCreek,8/13/2013,1.8,40,3.68,4.94,20.37,31.2,7.26,0.27,4.72,35,1.556302501,23,1.380211242,30.4,5.76,0,0,0,0,0.01,0.000188106,0.000469887,0,0.004614649,4,301,0.218115942,0.01,11,170,1931.818182,0.58,3.5,3.13,0.32,21,12.35,32,18.82,0,0,0,0,0.17,0.53,0.53,4,87.5,87.5,87,86.5,86,85.5,85,2.2,4.8,8.8,24,32,46,29.08,28.7,28.22,27.89,27.67,26.86,2.14,11.71,-1.06,7.57,0.2,8.37,0.43,18.03,-0.86,-17.77,0.79,-17.88,3.57,3.57,0.59,3.57,0.2,1.5,2,1.81,1.93,1.13,0.8,0.19,0.15,0.97,-0.35,2.89,13.49238996,0.86384204,0.082270671,0.370218017,2.097902098,2.714932127,4.278074866,59.63,20.97902098,6.869600987,3.948992184,0.370218017,16.06,0.575894694,43.39777869,9.461127108,2.468120115,6.993006993,21.22583299,69.35417524,59.63,16.06
